articles,tweets,date_final,date_start,label,stats
"[5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 0.251527751798, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 0.745884647124, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05, 5.39083557952e-05]","[6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 0.0642144146472, 0.300408782498, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 0.295413425738, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 0.33681269218599996, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05, 6.84931506849e-05]",3/13/14,3/12/14,0,"[0, 3, 10, 12, 0, 0, 0, 4, 9, 4, 8, 0, 2, 1, 6, 6, 5, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 0.169872819885, 1.4880952381e-05, 0.0400876352619, 0.137791988659, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 0.651563032384, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05, 1.4880952381e-05]","[6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 0.452217633181, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 0.07037632249445956, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 0.474175526701, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05, 6.87344175302e-05]",3/15/14,3/13/14,1,"[0, 9, 5, 6, 2, 0, 0, 6, 8, 5, 10, 1, 0, 0, 13, 0, 6, -1, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"[9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 0.0583140425078, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 0.936956893453, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05, 9.85221674877e-05]","[7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 0.0101807984302, 0.216632620987, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 0.1477472806, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 0.516707800731, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 0.0852768217427, 7.2202166065e-05, 7.2202166065e-05, 0.0202777822025, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05, 7.2202166065e-05]",3/16/14,3/15/14,0,"[1, 8, 8, 6, 0, 1, 0, 4, 10, 5, 5, 0, 1, 1, 10, 1, 2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"[1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 0.0176600824772, 1.00452034154e-05, 0.0435339607639, 0.340733475066, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 0.597610402336, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05, 1.00452034154e-05]","[0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.0331395962012571, 0.19066846150945713, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.1333332964007045, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.018444106380974733, 0.575116586907, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.04481026086479043, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999, 0.00010199299400149999]",3/19/14,3/16/14,0,"[0, 10, 6, 10, 0, 1, 0, 4, 7, 10, 15, 1, 0, 0, 7, 3, 4, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 0.242936801319, 3.12012480499e-05, 3.12012480499e-05, 0.121509982438, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 0.634086757585, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05, 3.12012480499e-05]","[0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.27503508152899997, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.0671967256776, 0.551170701935, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.10197437528100001, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563, 0.000100502512563]",3/20/14,3/19/14,1,"[0, 13, 4, 14, 2, 3, 1, 5, 10, 7, 10, 0, 1, 2, 7, 7, 4, 1, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 0.478710122714, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 0.28714936854, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 0.233153113788, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05, 2.10084033613e-05]","[7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 0.431364863304, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 0.564840670293, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05]",3/21/14,3/20/14,1,"[1, 11, 7, 10, 0, 0, 4, 8, 11, 8, 6, 3, 1, 1, 6, 4, 2, -1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 0.00116429322659, 1.09829763866e-05, 1.09829763866e-05, 0.205898336067, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 0.792421170817, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05, 1.09829763866e-05]","[6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 0.019057307153272047, 0.2559314775860909, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 0.04533289957431652, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 0.01675558387309705, 0.50126881887375, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 0.06823171565643538, 6.0653842907425e-05, 6.0653842907425e-05, 0.0908140820381659, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05, 6.0653842907425e-05]",3/25/14,3/21/14,0,"[1, 8, 15, 6, 1, 0, 0, 5, 12, 7, 9, 0, 0, 0, 8, 0, 8, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 0.998541666667, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05, 2.97619047619e-05]","[4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 0.31829826165999997, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 0.25951091121, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 0.187415616588, 0.210395869528, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 0.022484604171099997, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05]",3/26/14,3/25/14,1,"[0, 12, 8, 6, 1, 0, 0, 4, 8, 13, 10, 0, 0, 1, 6, 1, 4, -1, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"[4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 0.0942341178698, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 0.903569085792, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05, 4.5766590389e-05]","[5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 0.042907771647, 0.327614211555, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 0.043143152833099996, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 0.47785380397, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 0.0773107959872, 5.22193211488e-05, 5.22193211488e-05, 0.0288726138774, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05, 5.22193211488e-05]",3/27/14,3/26/14,0,"[1, 13, 8, 11, 0, 1, 0, 6, 9, 16, 8, 0, 2, 0, 5, 5, 4, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 0.137378663567, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 0.861443422323, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05, 2.45398773006e-05]","[8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 0.11432149300207031, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 0.0875815310630496, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 0.7085714167924999, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 0.08577734313757031, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05, 8.14829566199e-05]",3/29/14,3/27/14,1,"[0, 16, 6, 9, 0, 1, 1, 9, 13, 9, 9, 1, 0, 0, 7, 4, 3, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
